crash_Id,fecha,route,operator,aircraft_type,all_aboard,passangers_onboard,crew_aboard,deaths_number,passenger_fatalities,crew_fatalities
2984,1978-09-14,"Paranaque, Philippines",Philippine Air Force,Fokker F-27 Friendship 200,28,24,4,21,17,4
2985,1978-09-25,"San Diego, California",Pacific Southwest Airlines / Private,Boeing B-727-214 / Cessna 172,137,128,9,137,128,9
2986,1978-10-03,"Near Kuopio, Finland",Military - Finish Air Force,Douglas C-47A-1-DK,15,12,3,15,12,3
2987,1978-10-03,"Near Mandalay, Myanmar",Burma Airways,Fokker F-27 Friendship 600,44,40,4,2,1,1
2989,1978-10-07,"Sverdlovsk, Russia",Aeroflot,Yakovlev YAK-40,38,34,4,38,34,4
2990,1978-10-08,"Kenai, Alaska",Era Helicopter - Air Taxi,Bell 205-1,7,6,1,2,2,0
2992,1978-10-23,"Gulf of Sivash, USSR",Aeroflot,Antonov AN-24B,26,21,5,26,21,5
2994,1978-11-15,"Near Katunayake, Sri Lanka",Loftleidir Icelandic Airlines,McDonnell Douglas DC-8-Super 63CF,262,249,13,183,175,8
2995,1978-11-18,"Off Marie Galante Island, West Indies",Air Guadeloupe,de Havilland Canada DHC-6 Twin Otter 300,20,19,1,15,14,1
2996,1978-11-19,"Near Leh, India",Military - Indian Air Force,Antonov An-12,77,70,7,77,70,7
2997,1978-11-21,"Near Rubio, Venezuela",Aereo el Venado,Douglas C-47A,27,24,3,27,24,3
2998,1978-11-25,"Hydaburg, Alaska",Tyee Airlines,de Havilland DHC-2,5,4,1,5,4,1
2999,1978-12-04,"Near Steamboat Springs, Coloado",Rocky Mountain Airways,de Havilland Canada DHC-6 Twin Otter 300,22,20,2,2,1,1
3000,1978-12-16,"Selvapiana, Italy",Air 70,Cessna 421 Golden Eagle,10,9,1,10,9,1
3001,1978-12-17,"Hyderabad, India",Indian Airlines,Boeing B-737-2A8,132,126,6,1,1,0
3002,1978-12-23,"Off Cinisi, Sicily, Italy",Alitalia,McDonnell Douglas DC-9-32,129,124,5,108,103,5
3003,1978-12-28,"Portland, Oregon",United Air Lines,McDonnell Douglas DC-8-61,189,181,8,10,8,2
3004,1979-01-15,"Minsk, Russia",Aeroflot,Antonov AN-24N,13,9,5,13,8,5
3005,1979-01-24,"Bechar, Algeria",Air Algerie,Nord 262A-44,23,20,3,14,14,0
3006,1979-01-27,"Rodez, France",Air Rouergue,Fokker F-27 Friendship 500,6,4,2,5,3,2
3007,1979-01-30,"125 miles ENE of Tokyo, Japan",Varig,Boeing B-707-326C,6,0,6,6,0,6
3008,1979-02-08,"Near Agudos, Brazil",TAM Lineas Aéreas Regional,Embraer 110C Bandeirante,18,16,2,18,16,2
3009,1979-02-12,"Near Kariba, Rhodesia",Air Rhodesia,Vickers Viscount 748D,59,54,5,59,54,5
3010,1979-02-12,"Clarksburg, West Virginia",Allegheny Airlines,Nord 262,25,22,3,2,1,1
3011,1979-02-17,"Manakau Harbor, New Zealand",Air New Zealand,Fokker F-27 Friendship 500,4,2,2,2,1,1
3012,1979-02-19,"Barentu, Ethiopia",Ethiopian Airlines,Douglas DC-3,5,2,3,5,2,3
3013,1979-03-01,"Gulfport, Mississippi",Universal Airways,Beech BE-70,8,7,1,8,7,1
3014,1979-03-10,"Off Marina del Rey, California",Swift Aire Lines Inc.,Aerospatiale Nord 262A-33,7,4,3,3,1,2
3015,1979-03-14,"Bejing, China",CAAC,Hawker Siddeley Trident 2E,12,0,12,12,0,12
3016,1979-03-14,"Near Doha Airport, Qatar",Alia Royal Jordanian Airlines,Boeing B-727-2D3,64,49,15,45,41,4
3017,1979-03-17,"Near Moscow, Russia",Aeroflot,Tupolev TU-104B,119,113,6,58,57,1
3018,1979-03-26,"Luanda, Angola",Interflug,Ilyushin IL-18D,10,6,4,10,6,4
3019,1979-03-29,"Ste. Foy, PQ, Canada",Quebecair,Fairchild F-27,24,21,3,17,14,3
3020,1979-04-14,"Off Avalon, California",Catalina Airlines,Grumman G-21 Goose,11,10,1,1,1,0
3021,1979-04-18,"Newark, New Jersey",New York Airways,Sikorsky S61-L,18,15,3,3,3,0
3022,1979-04-23,"Near Cuenca, Ecuador",SAETA,Vickers Viscount 785D,57,52,5,57,52,5
3023,1979-05-25,"Bullen Point, Alaska",Sea Airmotive,de Havilland Canada DHC-4A Caribou,3,0,3,3,0,3
3024,1979-05-25,"Chicago O'Hare, Illinois",American Airlines,McDonnell Douglas DC-10-10,271,258,13,271,258,13
3025,1979-05-27,"Off Dakar, Senegal",Military - Mauritanian Air Force,de Havilland Canada DHC-5D Buffalo,12,7,5,12,7,5
3026,1979-05-30,"Rockland, Maine",Downeast Airlines,de Havilland DHC-6-200,18,16,2,17,15,2
3027,1979-06-07,"Near Leh, India",Military - Indian Air Force,Hindustan Aeronautics 748-2M,27,0,27,27,0,27
3028,1979-06-17,"Hyannis, Massachusetts",Air New England,de Havilland Canada DHC-6 Twin Otter 300,10,8,2,1,0,1
3029,1979-07-11,"Near Medan Airfield, Indonesia",Garuda Indonesia Airlines,Fokker F-28 Fellowship 1000,61,57,4,61,57,4
3030,1979-07-12,"Bua, Fiji",Fiji Air Services,Britten Norman BN-2A Trislander,9,8,1,9,8,1
3031,1979-07-12,"Anchorage, Alaska",Soldotna Air Services,Cessna 402B,7,6,1,7,6,1
3032,1979-07-23,"Beirut, Lebanon",Trans Mediterranean Airways,Boeing 707-327C,6,0,6,6,0,6
3033,1979-07-24,"St. Croix, Virgin Islands",Prinair,de Havilland DH-114 Heron,21,19,2,8,7,1
3034,1979-07-31,"Off Sumburgh, Shetlands, Scotland",Dan Air Services,Hawker Siddeley HS-748-1,47,44,3,17,15,2
3035,1979-08-02,"Canton, Ohio",Private,Cessna  501 Citation,3,2,1,1,0,1
3036,1979-08-03,"Leningrad, USSR",Aeroflot,LET 410M turbojet,14,12,2,14,12,2
3037,1979-08-04,"Near Panvel, India",Indian Airlines,Hindustan Aeronautics 748 2-224,45,40,5,45,40,5
3038,1979-08-11,"Near Volgograd, Russia",Aeroflot / Aeroflot,Tupolev TU-134A / Tupolev Tu-134A,178,155,13,178,155,13
3039,1979-08-24,"Near Enisseysk, USSR",Aeroflot,Antonov AN-12,16,10,6,11,5,6
3040,1979-08-29,"Near Kirsanov, Russia",Aeroflot,Tupolev TU-124,63,58,5,63,58,5
3041,1979-09-03,"Andema, Russia",Aeroflot,Antonov AN-24,44,37,7,40,35,5
3042,1979-09-11,"Off Taipei, Taiwan",China Airlines (Taiwan),Boeing 707-324C,6,0,6,6,0,6
3043,1979-09-14,"Near Klamath Falls, Oregon",Butler Aviation Inc.,Douglas DC-7,12,10,2,12,10,2
3044,1979-09-14,"Near Sarroch,  Italy",Aero Transporti Italiani,McDonnell Douglas DC-9-32,31,27,4,31,27,4
3045,1979-09-18,"Blink Horn Point, Canada",Pacific Coastal Airlines,Britten Norman BN-7A lslander,9,8,1,4,8,1
3046,1979-09-19,"Merced, California",Military - U.S. Air Force,Boeing KC-135A,5,0,5,5,0,5
3047,1979-09-30,"Porpoise Bay, British Columbia Canada",West Coast Air,de Havilland Canada DHC-6 Twin Otter 200,16,14,2,2,1,1
3048,1979-10-07,"Athens, Greece",Swissair,McDonnell Douglas DC-8-62,156,145,11,14,14,0
3049,1979-10-08,"Covington, Kentucky",Comair,Piper PA-31,8,7,1,8,7,1
3050,1979-10-27,"Lensk, Russia",Aeroflot,Antonov An-2TP,12,10,2,3,2,1
3051,1979-10-31,"Mexico City, Mexico",Western Airlines,McDonnell Douglas DC-10-10,88,77,11,72,63,9
3052,1979-11-15,"Near Chicago, Illinois",American Airlines,Boeing B-727,78,72,6,0,0,0
3053,1979-11-16,"Vologda, Russia",Aeroflot,Yakovlev YAK-40,5,0,5,3,0,3
3054,1979-11-18,"Granger, Utah",Transamerica Airlines,Lockheed L-188CF Electra,3,0,3,3,0,3
3055,1979-11-26,"Near At Ta'if, Jeddah, Saudi Arabia",Pakistan International Airlines,Boeing B-707-340C,156,145,11,156,145,11
3056,1979-11-28,"Near Mt. Erebus, Ross Ice Shelf, Antarctica",Air New Zealand,McDonnell Douglas DC-10-30,257,237,20,257,237,20
3057,1979-11-30,"San Andres Island, Colombia",Aerolineas La Gaviola,Grumman G-21 Goose,9,7,2,9,7,2
3058,1979-12-09,"Cherskiy, Russia",Aeroflot,Antonov AN-26,7,2,5,7,2,5
3060,1979-12-18,"Cerro Toledo Mountain, Colombia",SATENA,Douglas DC-4 (C-54),21,16,5,21,16,5
3061,1979-12-22,"Near Puerto Esperanza, Peru",Fuerza Aérea del Peru,de Havilland Canada DHC-5 Buffalo,29,24,5,29,24,5
3062,1979-12-23,"Ankara, Turkey",Turkish Airlines (THY),Fokker F-28 Fellowship 1000,45,41,4,41,38,3
3063,1979-12-23,"Menari, Papua New Guinea",Douglas Airways,GAF Nomad 22B,16,14,2,16,14,2
3064,1980-01-02,Haiti,Haïti Air Inter,Britten Norman BN Islander,9,8,1,9,8,1
3065,1980-01-11,Over the Atlantic Ocean,Private charter,Cessna 441 Conquest,2,1,1,2,1,1
3066,1980-01-14,"Shungnak, Alaska",Ambler Air Service,Cessna 185A,9,8,1,7,6,1
3067,1980-01-21,"Elburz Mtns., near Tehran, Iran",Iran Air,Boeing B-727-86,128,120,8,128,120,8
3068,1980-01-23,"Mt. Cemonyet,  Indonesia",Pelita Air Service,CASA 212 Aviocar 100,13,10,3,13,10,3
3070,1980-02-03,"Baracoa, Cuba",Cubana de Aviacon,Yakovlev YAK-40,37,33,4,1,1,0
3071,1980-02-21,"Leeville, Louisiana",Rotor Airs Inc - Air Taxi,Sikorsky S-62A,7,6,1,6,6,0
3072,1980-02-21,"Sydney, NSW, Australia",Advance Airlines,Beechcraft Super King Air 200,13,12,1,13,12,1
3074,1980-02-27,"Manila, Philippines",China Airlines (Taiwan),Boeing B-707-309C,135,124,11,2,2,0
3075,1980-03-14,"Near Warsaw, Poland",LOT Polish Airlines,Ilyushin IL-62,87,77,10,87,77,10
3076,1980-03-14,"Near Yenice, Turkey",Military - U.S. Air Force,Lockheed C-130H,18,12,6,18,12,6
3077,1980-03-21,"Houston, Texas",Eagle Commuter,Piper PA-28-180,10,8,2,7,5,2
3079,1980-04-12,"Florianopolis, Brazil",Transbrasil,Boeing B-727-27C,58,50,8,55,47,8
3080,1980-04-14,"Krasnoyarsk, Russia",Aeroflot,Antonov An-24B,53,49,4,2,2,0
3081,1980-04-24,"Posht-i-Badam, Iran",Military - U.S. Air Force,Lockheed EC-130E Hercules,7,0,7,5,0,5
3082,1980-04-25,"Tenerife, Canary Islands",Dan Air Services,Boeing B-727-64,146,138,8,146,138,8
3083,1980-04-27,"Don Muang, Thailand",Thai Airways,Hawker Siddeley HS-748-2,53,49,4,44,40,4
3084,1980-06-02,"Near Yachiba, Bolivia",Lloyd Aereo Boliviano,Fairchild F-27J,13,10,3,13,10,3
3085,1980-06-08,"Near Matala, Angola",Lineas Aereas de Angola,Yakovlev YAK-40,29,25,4,29,25,4
3086,1980-06-12,"Near Dushanbe, Russia",Aeroflot,Yakovlev YAK-40,29,25,4,29,25,4
3087,1980-06-12,"Valley, Nebraska",Air Wisconsin,Swearingen 226TC Metro II,15,13,2,13,11,2
3088,1980-06-27,"Tyrrhenian Sea,  off Ustica, Italy",Itavia,McDonnell Douglas DC-9-15,81,77,4,81,77,4
3089,1980-07-08,"Near Alma-Ata, Kazakhstan, USSR",Aeroflot,Tupolev TU-154B,166,156,10,166,156,10
3090,1980-08-01,"Cerro Lilio, Mexico",Aeronaves del Peru,Douglas DC-8-43F,7,0,7,3,0,3
3091,1980-08-06,"Houma, Louisiana",Air Logistics,Bell 205A-1 helicopter,13,12,1,13,12,1
3092,1980-08-07,"Nouadhibou, Mauretania",Tarom,Tupolev TU-154B-1,168,152,16,1,1,0
3093,1980-08-19,"Riyadh, Saudi Arabia",Saudi Arabian Airlines,Lockheed 1011-200 TriStar,301,287,14,301,287,14
3094,1980-08-26,"Near Jakarta, Indonesia",Bouraq Indonesia Airlines,Vickers Viscount 812,37,31,6,37,31,6
3095,1980-09-05,"Near Montelimar, France",Military - Kuwait Air Force,Lockheed L-100-20 Hercules,8,0,8,8,0,8
3096,1980-09-10,"Puerto Olaya, Colombia",Aeronorte Colombia,Douglas C-47,3,0,3,3,0,3
3097,1980-09-12,"Off Freeport, Bahamas",Florida Commuter Airlines,Douglas DC-3,34,30,4,34,30,4
3098,1980-09-14,"Kindu, Zaire",Military - Force Aérienne Zaïroise,Lockheed Hercules C-130,36,31,5,36,31,5
3099,1980-09-15,"Near Medina, Saudi Arabia",Military - Royal Saudi Air Force,Lockheed C-130E,89,81,8,89,81,8
3100,1980-09-17,"Near Kindu, Zaire",Military - Zairean Air Force,de Havilland DHC-5 Buffalo,36,34,2,36,34,2
3102,1980-11-12,"Near Cairo, Egypt",Military - U.S. Air Force,Lockheed C-141A,13,7,6,13,7,6
3103,1980-11-19,"Seoul, South Korea",Korean Airlines,Boeing B-747-2B5B,226,212,14,15,9,6
3104,1980-11-24,"Near Medellin, Colombia",F.R. de la Direccion General de Ados,Douglas C-47A-35-DL,20,3,17,20,3,17
3105,1980-11-28,"Pecos City, Texas",Central Air Services,Douglas DC-7B,2,0,2,2,0,2
3106,1980-12-05,"Dar es Salaam, Tanzania",Tanzania Aviation,Piper PA-42 Cheyenne,10,9,1,10,9,1
3107,1980-12-21,"Near Rio Hacha, Colombia",Transportes Aereos del Caribe,Aerospatiale Caravelle 6R,70,63,7,70,63,7
3108,1980-12-23,"Qatar, Qatar",Saudi Arabian Airlines,Lockheed L-1011-200,291,271,20,2,2,0
3109,1981-01-14,"Ramstein AFB, West Germany",Military - U.S. Air Force,Lockheed C-130E Hercules,11,2,7,11,2,7
3110,1981-01-20,"Spokane, Washington",Cascade Airways,Beechcraft 99A,9,7,2,7,5,2
3111,1981-02-07,"Near Leningrad, Russia",Military - Soviet Navy,Tupolev TU-104A,52,46,6,52,46,6
3112,1981-02-11,"White Plains, New York",Private - Corporate,Lockheed 1339,8,6,2,8,6,2
3113,1981-02-22,"Avalon, California",Helicopter - Air Taxi,Sikorsky S-62A,8,7,1,2,2,0
3114,1981-02-24,"Belem, Brazil",VOTEC,Embraer 110P Bandeirante,14,12,2,11,9,2
3115,1981-02-26,Off Tabones Island  Philippines,Military - U.S. Air Force,Lockheed MC-130E-Y,24,15,9,23,15,8
3116,1981-03-10,"Moroni, Comoro Islands",Military - French Naval Aviation,Dassault-Breguet Atlantique,18,14,4,18,14,4
3118,1981-03-26,"Redzikowo, Poland",LOT Polish Airlines,Antonov AN-24B,52,47,5,1,1,0
3119,1981-04-06,"Laguna Soliz, Bolivia",Urcupina,Douglas C-47A,7,4,3,7,4,3
3120,1981-04-07,"Cincinnati, Ohio",Freedom International,Learjet 23,2,0,2,1,0,1
3121,1981-04-17,"Loveland, Colorado",Air US / Private,Hadley Page 137Jetstream I / Cessna 206,19,15,4,15,12,3
3122,1981-04-28,"Pekanbaru, Indonesia",Private - Airfast Indonesia,Douglas C-47A-5-DK,17,13,4,15,11,4
3123,1981-04-28,"Batagay, Russia",Aeroflot,Antonov An-2TP,12,10,2,12,10,2
3124,1981-05-06,"Near Fredrick, Maryland",Military - U.S. Air Force,Boeing EC-135N,21,3,18,21,3,18
3125,1981-05-07,"Rio de la Plata, Argentina",Austral Lineas Aeras (Argentina),BAC One-Eleven 529FR,31,26,5,31,26,5
3126,1981-05-16,"Near Menongue, Angola",TAAG Angola Airlines,Lockheed L-100-20 Hercules,4,0,4,4,0,4
3127,1981-05-21,"Pinarete Mountain, Mexico",Lineas Aereas,Convair CV-440-11,24,21,3,24,21,3
3128,1981-05-22,"Near Zumba, Ecuador",TAME,de Havilland Canada DHC-6 Twin Otter 300,18,15,3,18,15,3
3129,1981-05-29,"Cairo, Egypt",Military - Egyptian Air Force,Lockheed C-130H Hercules,17,11,6,17,11,6
3130,1981-06-14,"Ust-Barguzin, Russia",Aeroflot,Ilyushin Il-14,48,44,4,48,44,4
3131,1981-06-26,"Nailstone, England",Dan Air Services,Hawker Siddeley HS-748,3,0,3,3,0,3
3132,1981-07-18,"Near Yerevan, Armenia",TAR,Canadair CL-44D4-6,4,1,3,4,1,3
3133,1981-07-20,"Mogadishu, Somalia",Somali Airlines,Fokker F-27 Friendship 600RF,50,44,6,50,44,6
3134,1981-07-24,Madagascar,Air Madagascar,de Havilland Canada DHC-6 Twin Otter 300,19,17,2,19,17,2
3135,1981-07-25,"Caruru, Colombia",Transamazonica,Douglas C-53D-DO,9,5,4,5,5,0
3136,1981-07-27,"Chihuahua, Mexico",Aeromexico,McDonnell Douglas DC-9-32,66,60,6,32,30,2
3137,1981-08-22,"Near Sanyi, Miao-li, Taiwan",Far Eastern Air Transport,Boeing B-737-222,110,104,6,110,104,6
3138,1981-08-24,"Near Zavitinsk, Russia",Aeroflot / Military - Russian Air Force,Antonov AN-24RV / Soviet Air Force TU-16,32,27,5,31,26,5
3139,1981-08-27,"Mt. Elena, Colombia",Aeropesca Colombia,Vickers Viscount 745D,50,44,6,50,44,6
3140,1981-08-29,"Zeya, Russia",Aeroflot,Yakovlev YAK-40,34,29,5,3,1,2
3141,1981-09-02,"Paipa, Colombia",Aereo el Venado,Embraer 110P1 Bandeirante,22,19,3,21,18,3
3142,1981-09-18,"Zeleznogorsk, Russian",Aeroflot /Military - Russian,Yakovlev YAK-40 / Mil Mi-8,40,29,11,40,29,11
3143,1981-09-21,"Nellis AFB, Nevada",Military - U.S. Air Force,Lockheed C-130H Hercules,70,61,9,7,7,0
3144,1981-09-22,"Near Babaeski, Turkey",Military - Turkish Air Force,Northrop F-5A,0,0,0,0,0,0
3145,1981-09-29,"Tehran, Iran",Military - Iranian Air Force,Lockheed C-130H,80,75,5,60,75,5
3146,1981-10-01,"Casper, Wyoming",Sky Train Air,Learjet 24,3,1,2,3,1,2
3147,1981-10-06,"Moerdijk, Netherlands",NLM (Nederlandse Luchtvaart Maatschappij),Fokker F-28 Fellowship 4000,17,13,4,17,13,4
3149,1981-10-26,"St. Thomas, U.S. Virgin Islands",Aerolineas Argo,Lockheed L-749A Constellation,5,2,3,5,2,3
3150,1981-10-31,"Bafoussam, Cameroon",Cameroon Airlines,de Havilland Canada DHC-6 Twin Otter 300,24,22,2,1,1,0
3151,1981-11-08,"Sierra de Guerro, Mexico",Aeromexico,McDonnell Douglas DC-9-32,18,12,6,18,12,6
3152,1981-11-16,"Norilsk, Russia",Aeroflot,Tupolev TU-154B-2,167,160,7,99,95,4
3153,1981-11-19,"Biratnagar, Nepal",Royal Nepal Airlines,Pilatus PC-6/B2-H2 Turbo-Porter,10,9,1,10,9,1
3154,1981-11-30,"Castries, Saint Lucia Island",Guyana Airways,Douglas DC-6A,3,0,3,3,0,3
3155,1981-12-01,"Mt. San Pietro, near Ajaccio, Corsica, France",Inex Adria Aviopromet (Yugoslavia),McDonnell Douglas MD-81,180,173,7,180,173,7
3156,1981-12-05,"Honolulu, Hawaii",Private - Parajump air show,Beech C-45H,12,11,1,11,10,1
3158,1981-12-18,"Near Covenas, Colombia",ACES Colombia,de Havilland Canada DHC-6 Twin Otter 300,13,11,2,13,11,2
3159,1982-01-07,"Near Gelendzhik, USSR",Aeroflot,LET  410M Turbojet,18,16,2,18,16,2
3160,1982-01-13,"Washington, D.C.",Air Florida,Boeing B-737-222,79,74,5,74,70,4
3161,1982-01-14,"Near Addis Ababa, Ethiopia",Military - Ethiopian Air Force,Antonov AN-26,73,67,6,73,67,6
3162,1982-01-23,"Logan Airport,  Boston, Massachusetts",World Airways,McDonnell Douglas DC-10-30CF,212,200,12,2,2,0
3163,1982-01-25,"Constanta, Romania",Tarom,Antonov An-24RV,7,0,7,7,0,7
3164,1982-02-03,"Djibouti, Djbouti",Military - French Air Force,Nord 2501 Noratlas,35,30,5,35,30,5
3165,1982-02-06,"Island of Cheju, South Korea",Military - Republic of South Korea Air Force,Fairchild C-123,53,47,6,53,47,6
3166,1982-02-07,"Near Srinagar, India",Military - Indian Air Force,Fairchild C-119G,23,18,5,23,18,5
3167,1982-02-09,"Mt. Ipao, Philippines",Trans Air Services,Douglas DC-3 (C-47A-70-DL),32,29,3,3,1,2
3168,1982-02-09,"Tokyo, Japan",Japan Air Lines,McDonnell Douglas DC-8-61,174,166,8,24,24,0
3169,1982-02-19,"Cerro el Tablazo, Colombia",LAC Columbia,Douglas DC-6BF,4,0,4,4,0,4
3170,1982-02-21,"Providence, Rhode Island",Pilgrim Airlines,de Havilland DHC -6-100,12,10,2,1,1,0
3171,1982-03-11,"Mehamn, Norway",Wideroe's Flyveselksap,de Havilland Canada DHC-6 Twin Otter 300,15,13,2,15,13,2
3172,1982-03-19,"Near Woodstock, Illinois",Military - U.S. Air Force,Boeing KC-135C,27,23,4,27,23,4
3173,1982-03-19,"Leesburg, Florida",Private,Beechcraft Bonanza F35,3,2,1,3,2,1
3174,1982-03-20,"Branti Airport, Indonesia",Garuda Indonesia Airlines,Fokker F-28 Fellowship 1000,27,23,4,27,23,4
3175,1982-03-26,"Queate, Colombia",Aeropesca Colombia,Vickers Viscount 745D,21,15,6,21,15,6
3176,1982-04-11,"Near Tanana, Alaska",Air Taxi - Tundra Copters,Hughes 369D,3,2,1,3,2,1
3177,1982-04-13,"Near Erzurum, Turkey",Military - U.S. Air Force,Lockheed C-130H,27,19,8,27,19,8
3178,1982-04-26,"Near Yangshuo, Guangxi, China",CAAC,Hawker Siddeley Trident 2E,112,104,8,112,104,8
3180,1982-05-09,"Off Aden, Yemen",Alyemda,de Havilland Canada DHC-7-103,49,45,4,47,45,2
3181,1982-05-12,"Judsonia, Arkansas",Military - U.S. Air Force,Lockheed C-130E Hercules,7,0,7,7,0,7
3183,1982-05-25,"Brazilia, Brazil",VASP,Boeing B-737-200,118,112,6,2,2,0
3185,1982-06-01,"Near Songnam-si, South Korea",Military - Republic of South Korea Air Force,Fairchild C-123,53,49,4,53,49,4
3186,1982-06-08,"Near Pacatuba, Brazil",VASP,Boeing B-727-212A,137,128,9,137,128,9
3187,1982-06-12,"Tabatinga, Brazil",TABA,Fairchild-Hiller FH-227B-LCD,44,40,4,44,40,4
3188,1982-06-22,"Bombay, India",Air India,Boeing B-707-437,111,99,12,17,15,2
3189,1982-06-24,"Mount Galunggung, Indonesia",British Airways,Boeing B-747,257,247,10,0,0,0
3190,1982-06-28,"Southern Belarus, USSR",Aeroflot,Yakovlev YAK-42,132,124,8,132,124,8
3192,1982-07-06,"Near Moscow, Russia",Aeroflot,Ilyushin IL-62M,90,80,10,90,80,10
3193,1982-07-09,"Kenner, Louisiana",Pan American World Airways,Boeing B-727-235,145,138,7,145,138,7
3194,1982-07-11,"Jolo, Philippines",Philippine Air Lines,Hawker Siddeley HS-748-209 Srs. 2,30,25,5,4,3,1
3195,1982-07-23,"Castaic, California",Western Helicopter,Bell UH-1B Huey Helicopter,1,0,1,0,0,0
3196,1982-08-11,Pacific Ocean,Pan American World Airways,Boeing B-747-121,285,270,25,1,1,0
3197,1982-08-12,"Mindat, Myanmar",Burma Airways,de Havilland Canada DHC-6 Twin Otter 300,8,5,3,8,5,3
3198,1982-08-14,"Near Managua, Nicaragua",Military - Nicaraguan Air Force,Arava 201,20,18,2,20,18,2
3199,1982-08-14,"Sukhumi, Georgia, USSR",Aeroflot / Aeroflot,Let 410UVP Turbojet / Tupolev TU-134V,11,9,2,11,9,2
3200,1982-09-01,"Near Valladolid, Ecuador",Aerolineas Condor,de Havilland Canada DHC-4A Caribou,44,41,3,44,41,3
3201,1982-09-04,"Rio Branco, Brazil",Cia Brasiliera de Tratores,Gates Learjet 25B,10,8,2,10,8,2
3202,1982-09-11,"Near Mannheim, West Germany",Military - U.S. Army,Boeing Vertol CH-47C (helicopter),46,42,4,46,42,4
3203,1982-09-13,"Near Malaga, Spain",Spantax,McDonnell Douglas DC-10-30CF,394,381,13,50,47,3
3206,1982-11-29,"Lubango, Angola",TAAG Angola Airlines,Antonov AN-26,15,9,6,15,9,6
3207,1982-11-29,"Quetame, Colombia",Aerolineas Centrales de Colombia,de Havilland Canada DHC-6 Twin Otter 310,22,20,2,22,20,2
3208,1982-12-07,"Near Pueblo, Colorado",Pioneer Airlines,Swearingen SA.227AC Metro III,2,0,2,2,0,2
3209,1982-12-09,"La Serena, Chile",Aeronor Chile,Fairchild F-27J,46,42,4,46,42,4
3210,1982-12-09,"Near San Andres de Bocay, Nicaragua",Military - Nicaraguan Air Force,Mil Mi-8 (helicopter),88,84,4,84,84,0
3211,1982-12-23,"Rostov-on-Don, Russia",Aeroflot,Antonov AN-26,16,0,16,16,0,16
3212,1982-12-24,"Guangzhou, China",CAAC,Ilyushin IL-18B,69,58,11,25,25,0
3213,1983-01-09,"Brainerd, Minnesota",46826/109,Convair 580-11A,33,30,3,1,1,0
3214,1983-01-11,"Detroit, Michigan",United Air Lines,McDonnell Douglas DC-8-54F37,3,0,3,3,0,3
3215,1983-01-16,"Ankara, Turkey",Turkish Airlines (THY),Boeing B-727-2F2,67,60,7,47,47,0
3216,1983-02-13,"Fayetteville, North Carolina",Military - U.S. Air Force,Lockheed C-130H Hercules,6,0,6,6,0,6
3218,1983-03-10,"Near Shach Goan, Afghanistan",Bakhtar Afghan Airlines,de Havilland Canada DHC-6 Twin Otter 300,19,17,2,19,17,2
3219,1983-03-11,Barquisimeto Venezuela,Avensa,McDonnell Douglas DC-9-32,50,45,5,23,22,1
3220,1983-03-30,"Newark, New Jersey",Central Airlines,Learjet 25,2,0,2,2,0,2
3221,1983-04-07,"Selawik, Alaska",Munz Northern Airlines,Britten-Norman BN-2A-8 Islander,3,2,1,2,1,1
3222,1983-04-16,"Near Khartoum, Sudan",Air Liberia,Hawker Siddeley HS-748-329 Srs. 2A,9,6,3,8,5,3
3223,1983-04-19,"Leninakan, Russia",Aeroflot,Yakovlev YAK-40,21,17,4,21,17,4
3225,1983-04-26,"Iwakuni AB, Japan",Military - Japan Maritime Self Defense Force,Shin Meiwa PS-1,14,0,14,11,0,11
3226,1983-04-29,"Guayaquil, Ecuador",SAN Ecuador,Sud Aviation SE-210 Caravelle VIR,100,94,6,8,7,1
3227,1983-04-30,"Jacksonville, Florida",Military - United States Navy,Convair CV-340,15,9,6,15,98,6
3228,1983-05-05,"Near Ban Ta Khli, Thailand",Military - Royal Thai Air Force,Fairchild C-123K,30,24,6,30,24,6
3229,1983-05-05,"En route Miami, FL - Nassau, Bahamas",Eastern Air Lines,Lockheed L-1011,172,162,10,0,0,0
3230,1983-05-06,"Klyuchi, Russia",Military - Soviet Air Force,Antonov An-26,37,31,6,33,37,6
3231,1983-06-02,"Tanjung Karang, Indonesia",Garuda Indonesia Airlines,Fokker F-28 Fellowship 3000RC,61,57,4,3,1,2
3232,1983-06-02,"Cincinnati International Airport, Covington/Hebron, Kentucky",Air Canada,McDonnell Douglas DC-9-32,46,41,5,23,23,0
3233,1983-06-06,"Off Quemoy, Taiwan",Military - Republic of China Air Force,Fairchild C-199G,47,39,8,47,39,8
3234,1983-06-08,"Near Cold Bay, Alaska",Reeve Aleutian Airways,Lockheed L-188C Electra,15,10,5,0,0,0
